;Code;Parent code level 1;Parent code;Level nr;Prometis_label_D_retail;Prometis_label_D_corp;Label NL;ffill_retail;ffill_corp
1745;85314.0;P;8531;;EDUCATION - MANDATORY;EDUCATION - MANDATORY;Vrij gesubsidieerd gewoon algemeen secundair onderwijs;853;853
1746;85319.0;P;8531;;EDUCATION - MANDATORY;EDUCATION - MANDATORY;Gewoon algemeen secundair onderwijs, n.e.g.;853;853
886;8532.0;P;853;;EDUCATION - MANDATORY;EDUCATION - MANDATORY;Technisch, beroeps- en buitengewoon secundair onderwijs;853;853
1747;85321.0;P;8532;;EDUCATION - MANDATORY;EDUCATION - MANDATORY;Gewoon technisch en beroepssecundair onderwijs ingericht door de Gemeenschappen;853;853
1748;85322.0;P;8532;;EDUCATION - MANDATORY;EDUCATION - MANDATORY;Provinciaal gesubsidieerd gewoon technisch en beroepssecundair onderwijs;853;853
1749;85323.0;P;8532;;EDUCATION - MANDATORY;EDUCATION - MANDATORY;Gemeentelijk gesubsidieerd gewoon technisch en beroepssecundair onderwijs;853;853
1750;85324.0;P;8532;;EDUCATION - MANDATORY;EDUCATION - MANDATORY;Vrij gesubsidieerd gewoon technisch en beroepssecundair onderwijs;853;853
1751;85325.0;P;8532;;EDUCATION - MANDATORY;EDUCATION - MANDATORY;Buitengewoon officieel secundair onderwijs;853;853
1752;85326.0;P;8532;;EDUCATION - MANDATORY;EDUCATION - MANDATORY;Vrij gesubsidieerd buitengewoon secundair onderwijs;853;853
1753;85329.0;P;8532;;EDUCATION - MANDATORY;EDUCATION - MANDATORY;Technisch, beroeps- en buitengewoon secundair onderwijs, n.e.g.;853;853
304;854.0;P;85;3.0;EDUCATION - TERTIARY;EDUCATION - TERTIARY;Hoger onderwijs en post-secundair niet-hoger onderwijs;854;854
887;8541.0;P;854;;EDUCATION - TERTIARY;EDUCATION - TERTIARY;Post-secundair niet-hoger onderwijs;854;854
1754;85410.0;P;8541;;EDUCATION - TERTIARY;EDUCATION - TERTIARY;Post-secundair niet-hoger onderwijs;854;854
888;8542.0;P;854;;EDUCATION - TERTIARY;EDUCATION - TERTIARY;Hoger onderwijs;854;854
1755;85421.0;P;8542;;EDUCATION - TERTIARY;EDUCATION - TERTIARY;Officieel hoger onderwijs;854;854
1756;85422.0;P;8542;;EDUCATION - TERTIARY;EDUCATION - TERTIARY;Vrij gesubsidieerd hoger onderwijs;854;854
1757;85429.0;P;8542;;EDUCATION - TERTIARY;EDUCATION - TERTIARY;Hoger onderwijs, n.e.g.;854;854
305;855.0;P;85;3.0;EDUCATION - OTHER;EDUCATION - OTHER;Overig onderwijs;855;855
889;8551.0;P;855;;EDUCATION - OTHER;EDUCATION - OTHER;Sport- en recreatieonderwijs;855;855
1758;85510.0;P;8551;;EDUCATION - OTHER;EDUCATION - OTHER;Sport- en recreatieonderwijs;855;855
890;8552.0;P;855;;EDUCATION - OTHER;EDUCATION - OTHER;Cultureel onderwijs;855;855
1759;85520.0;P;8552;;EDUCATION - OTHER;EDUCATION - OTHER;Cultureel onderwijs;855;855
891;8553.0;P;855;;EDUCATION - OTHER;EDUCATION - OTHER;Autorijscholen en vlieg- en vaaronderricht;855;855
1760;85531.0;P;8553;;EDUCATION - OTHER;EDUCATION - OTHER;Autorijscholen;855;855
1761;85532.0;P;8553;;EDUCATION - OTHER;EDUCATION - OTHER;Vlieg- en vaaronderricht;855;855
892;8559.0;P;855;;EDUCATION - OTHER;EDUCATION - OTHER;Overig onderwijs, n.e.g.;855;855
1762;85591.0;P;8559;;EDUCATION - OTHER;EDUCATION - OTHER;Onderwijs voor sociale promotie;855;855
1763;85592.0;P;8559;;EDUCATION - OTHER;EDUCATION - OTHER;Beroepsopleiding;855;855
1764;85593.0;P;8559;;EDUCATION - OTHER;EDUCATION - OTHER;Sociaal-cultureel vormingswerk;855;855
1765;85599.0;P;8559;;EDUCATION - OTHER;EDUCATION - OTHER;Overige vormen van onderwijs;855;855
306;856.0;P;85;3.0;OTHER SERVICES;OTHER SERVICES;Onderwijsondersteunende activiteiten;856;856
893;8560.0;P;856;;OTHER SERVICES;OTHER SERVICES;Onderwijsondersteunende activiteiten;856;856
1766;85601.0;P;8560;;OTHER SERVICES;OTHER SERVICES;Activiteiten van Centra voor Leerlingbegeleiding (C.L.B.);856;856
1767;85609.0;P;8560;;OTHER SERVICES;OTHER SERVICES;Overige onderwijsondersteunende dienstverlening;856;856
54;86.0;Q;Q;2.0;HEALTH SERVICES;HEALTH SERVICES;Menselijke gezondheidszorg;86;86
307;861.0;Q;86;;HEALTH SERVICES;HEALTH SERVICES;Ziekenhuizen;86;86
894;8610.0;Q;861;;HEALTH SERVICES;HEALTH SERVICES;Ziekenhuizen;86;86
1768;86101.0;Q;8610;;HEALTH SERVICES;HEALTH SERVICES;Algemene ziekenhuizen, m.u.v. geriatrische en gespecialiseerde ziekenhuizen;86;86
1769;86102.0;Q;8610;;HEALTH SERVICES;HEALTH SERVICES;Geriatrische ziekenhuizen;86;86
1770;86103.0;Q;8610;;HEALTH SERVICES;HEALTH SERVICES;Gespecialiseerde ziekenhuizen;86;86
1771;86104.0;Q;8610;;HEALTH SERVICES;HEALTH SERVICES;Psychiatrische ziekenhuizen;86;86
1772;86109.0;Q;8610;;HEALTH SERVICES;HEALTH SERVICES;Overige hospitalisatiediensten;86;86
308;862.0;Q;86;;HEALTH SERVICES;HEALTH SERVICES;Praktijken van artsen en tandartsen;86;86
895;8621.0;Q;862;;HEALTH SERVICES;HEALTH SERVICES;Huisartspraktijken;86;86
1773;86210.0;Q;8621;;HEALTH SERVICES;HEALTH SERVICES;Huisartspraktijken;86;86
896;8622.0;Q;862;;HEALTH SERVICES;HEALTH SERVICES;Praktijken van specialisten;86;86
1774;86220.0;Q;8622;;HEALTH SERVICES;HEALTH SERVICES;Praktijken van specialisten;86;86
897;8623.0;Q;862;;HEALTH SERVICES;HEALTH SERVICES;Tandartspraktijken;86;86
1775;86230.0;Q;8623;;HEALTH SERVICES;HEALTH SERVICES;Tandartspraktijken;86;86
309;869.0;Q;86;;HEALTH SERVICES;HEALTH SERVICES;Overige menselijke gezondheidszorg;86;86
898;8690.0;Q;869;;HEALTH SERVICES;HEALTH SERVICES;Overige menselijke gezondheidszorg;86;86
1776;86901.0;Q;8690;;HEALTH SERVICES;HEALTH SERVICES;Activiteiten van medische laboratoria;86;86
1777;86902.0;Q;8690;;HEALTH SERVICES;HEALTH SERVICES;Activiteiten van bloedtransfusiecentra en bloed- en organenbanken;86;86
1778;86903.0;Q;8690;;HEALTH SERVICES;HEALTH SERVICES;Ziekenvervoer;86;86
1779;86904.0;Q;8690;;HEALTH SERVICES;HEALTH SERVICES;Activiteiten op het vlak van geestelijke gezondheidszorg, m.u.v. psychiatrische ziekenhuizen en verzorgingstehuizen;86;86
1780;86905.0;Q;8690;;HEALTH SERVICES;HEALTH SERVICES;Ambulante revalidatieactiviteiten;86;86
1781;86906.0;Q;8690;;HEALTH SERVICES;HEALTH SERVICES;Verpleegkundige activiteiten;86;86
1782;86907.0;Q;8690;;HEALTH SERVICES;HEALTH SERVICES;Activiteiten van vroedvrouwen;86;86
1783;86909.0;Q;8690;;HEALTH SERVICES;HEALTH SERVICES;Overige menselijke gezondheidszorg, n.e.g.;86;86
55;87.0;Q;Q;2.0;SOCIAL PROTECTION;SOCIAL PROTECTION;Maatschappelijke dienstverlening met huisvesting;87;87
310;871.0;Q;87;;SOCIAL PROTECTION;SOCIAL PROTECTION;Verpleeginstellingen met huisvesting;87;87
899;8710.0;Q;871;;SOCIAL PROTECTION;SOCIAL PROTECTION;Verpleeginstellingen met huisvesting;87;87
1784;87101.0;Q;8710;;SOCIAL PROTECTION;SOCIAL PROTECTION;Rust- en verzorgingstehuizen (R.V.T.);87;87
1785;87109.0;Q;8710;;SOCIAL PROTECTION;SOCIAL PROTECTION;Overige verpleeginstellingen met huisvesting;87;87
311;872.0;Q;87;;SOCIAL PROTECTION;SOCIAL PROTECTION;Instellingen met huisvesting voor personen met een mentale handicap of psychiatrische problemen en voor drugs- en alcoholverslaafden;87;87
900;8720.0;Q;872;;SOCIAL PROTECTION;SOCIAL PROTECTION;Instellingen met huisvesting voor personen met een mentale handicap of psychiatrische problemen en voor drugs- en alcoholverslaafden;87;87
1786;87201.0;Q;8720;;SOCIAL PROTECTION;SOCIAL PROTECTION;Instellingen met huisvesting voor minderjarigen met een mentale handicap;87;87
1787;87202.0;Q;8720;;SOCIAL PROTECTION;SOCIAL PROTECTION;Instellingen met huisvesting voor volwassenen met een mentale handicap;87;87
1788;87203.0;Q;8720;;SOCIAL PROTECTION;SOCIAL PROTECTION;Instellingen met huisvesting voor personen met psychiatrische problemen;87;87
1789;87204.0;Q;8720;;SOCIAL PROTECTION;SOCIAL PROTECTION;Instellingen met huisvesting voor drugs- en alcoholverslaafden;87;87
1790;87205.0;Q;8720;;SOCIAL PROTECTION;SOCIAL PROTECTION;Activiteiten van beschut wonen voor personen met psychiatrische problemen;87;87
1791;87209.0;Q;8720;;SOCIAL PROTECTION;SOCIAL PROTECTION;Andere instellingen met huisvesting voor personen met een mentale handicap of psychiatrische problemen en voor drugs- en alcoholverslaafden;87;87
312;873.0;Q;87;;SOCIAL PROTECTION;SOCIAL PROTECTION;Instellingen met huisvesting voor ouderen en voor personen met een lichamelijke handicap;87;87
901;8730.0;Q;873;;SOCIAL PROTECTION;SOCIAL PROTECTION;Instellingen met huisvesting voor ouderen en voor personen met een lichamelijke handicap;87;87
1792;87301.0;Q;8730;;SOCIAL PROTECTION;SOCIAL PROTECTION;Rusthuizen voor ouderen (R.O.B.);87;87
1793;87302.0;Q;8730;;SOCIAL PROTECTION;SOCIAL PROTECTION;Serviceflats voor ouderen;87;87
1794;87303.0;Q;8730;;SOCIAL PROTECTION;SOCIAL PROTECTION;Instellingen met huisvesting voor minderjarigen met een lichameijke handicap;87;87
1795;87304.0;Q;8730;;SOCIAL PROTECTION;SOCIAL PROTECTION;Instellingen met huisvesting voor volwassenen met een lichameijke handicap;87;87
1796;87309.0;Q;8730;;SOCIAL PROTECTION;SOCIAL PROTECTION;Instellingen met huisvesting voor ouderen en voor personen met een lichamelijke handicap, n.e.g.;87;87
313;879.0;Q;87;;SOCIAL PROTECTION;SOCIAL PROTECTION;Overige maatschappelijke dienstverlening met huisvesting;87;87
902;8790.0;Q;879;;SOCIAL PROTECTION;SOCIAL PROTECTION;Overige maatschappelijke dienstverlening met huisvesting;87;87
1797;87901.0;Q;8790;;SOCIAL PROTECTION;SOCIAL PROTECTION;Integrale jeugdhulp met huisvesting;87;87
1798;87902.0;Q;8790;;SOCIAL PROTECTION;SOCIAL PROTECTION;Algemeen welzijnswerk met huisvesting;87;87
1799;87909.0;Q;8790;;SOCIAL PROTECTION;SOCIAL PROTECTION;Overige maatschappelijke dienstverlening met huisvesting, n.e.g.;87;87
56;88.0;Q;Q;2.0;SOCIAL PROTECTION;SOCIAL PROTECTION;Maatschappelijke dienstverlening zonder huisvesting;88;88
314;881.0;Q;88;;SOCIAL PROTECTION;SOCIAL PROTECTION;Maatschappelijke dienstverlening zonder huisvesting voor ouderen en lichamelijk gehandicapten;88;88
903;8810.0;Q;881;;SOCIAL PROTECTION;SOCIAL PROTECTION;Maatschappelijke dienstverlening zonder huisvesting voor ouderen en lichamelijk gehandicapten;88;88
1800;88101.0;Q;8810;;SOCIAL PROTECTION;SOCIAL PROTECTION;Activiteiten van gezins- en bejaardenzorg aan huis, m.u.v. (thuis)verpleging;88;88
1801;88102.0;Q;8810;;SOCIAL PROTECTION;SOCIAL PROTECTION;Activiteiten van dag- en dienstencentra voor ouderen;88;88
1802;88103.0;Q;8810;;SOCIAL PROTECTION;SOCIAL PROTECTION;Activiteiten van dagcentra voor minderjarigen met een lichamelijke handicap, met inbegrip van ambulante hulpverlening;88;88
1803;88104.0;Q;8810;;SOCIAL PROTECTION;SOCIAL PROTECTION;Activiteiten van dagcentra voor volwassenen met een lichamelijke handicap, met inbegrip van ambulante hulpverlening;88;88
1804;88109.0;Q;8810;;SOCIAL PROTECTION;SOCIAL PROTECTION;Overige maatschappelijke dienstverlening zonder huisvesting voor ouderen en lichamelijk gehandicapten;88;88
315;889.0;Q;88;;SOCIAL PROTECTION;SOCIAL PROTECTION;Overige maatschappelijke dienstverlening zonder huisvesting;88;88
904;8891.0;Q;889;;SOCIAL PROTECTION;SOCIAL PROTECTION;Kinderopvang;88;88
1805;88911.0;Q;8891;;SOCIAL PROTECTION;SOCIAL PROTECTION;Kinderdagverblijven en crèches;88;88
1806;88912.0;Q;8891;;SOCIAL PROTECTION;SOCIAL PROTECTION;Kinderopvang door onthaalmoeders;88;88
1807;88919.0;Q;8891;;SOCIAL PROTECTION;SOCIAL PROTECTION;Overige kinderopvang;88;88
905;8899.0;Q;889;;SOCIAL PROTECTION;SOCIAL PROTECTION;Overige maatschappelijke dienstverlening zonder huisvesting, n.e.g.;88;88
1808;88991.0;Q;8899;;SOCIAL PROTECTION;SOCIAL PROTECTION;Activiteiten van dagcentra voor minderjarigen met een mentale handicap, met inbegrip van ambulante hulpverlening;88;88
1809;88992.0;Q;8899;;SOCIAL PROTECTION;SOCIAL PROTECTION;Activiteiten van dagcentra voor volwassenen met een mentale handicap, met inbegrip van ambulante hulpverlening;88;88
1810;88993.0;Q;8899;;SOCIAL PROTECTION;SOCIAL PROTECTION;Ambulante hulpverlening aan drugs- en alcoholverslaafden;88;88
1811;88994.0;Q;8899;;SOCIAL PROTECTION;SOCIAL PROTECTION;Integrale jeugdhulp zonder huisvesting;88;88
1812;88995.0;Q;8899;;SOCIAL PROTECTION;SOCIAL PROTECTION;Beschutte en sociale werkplaatsen;88;88
1813;88996.0;Q;8899;;SOCIAL PROTECTION;SOCIAL PROTECTION;Algemeen welzijnswerk zonder huisvesting;88;88
1814;88999.0;Q;8899;;SOCIAL PROTECTION;SOCIAL PROTECTION;Andere vormen van maatschappelijke dienstverlening zonder huisvesting, n.e.g.;88;88
57;90.0;R;R;2.0;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Creatieve activiteiten, kunst en amusement;90;90
316;900.0;R;90;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Creatieve activiteiten, kunst en amusement;90;90
906;9001.0;R;900;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Uitvoerende kunsten;90;90
1815;90011.0;R;9001;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Beoefening van uitvoerende kunsten door zelfstandig werkende artiesten;90;90
1816;90012.0;R;9001;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Beoefening van uitvoerende kunsten door artistieke ensembles;90;90
907;9002.0;R;900;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Ondersteunende activiteiten voor uitvoerende kunsten;90;90
1817;90021.0;R;9002;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Promotie en organisatie van uitvoerende kunstevenementen;90;90
1818;90022.0;R;9002;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Ontwerp en bouw van podia;90;90
1819;90023.0;R;9002;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Gespecialiseerde beeld-, verlichtings- en geluidstechnieken;90;90
1820;90029.0;R;9002;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Overige ondersteunende activiteiten voor de uitvoerende kunsten;90;90
908;9003.0;R;900;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Scheppende kunsten;90;90
1821;90031.0;R;9003;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Scheppende kunsten, m.u.v. ondersteunende diensten;90;90
1822;90032.0;R;9003;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Ondersteunende activiteiten voor scheppende kunsten;90;90
909;9004.0;R;900;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Exploitatie van zalen;90;90
1823;90041.0;R;9004;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Exploitatie van schouwburgen, concertzalen en dergelijke;90;90
1824;90042.0;R;9004;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Exploitatie van culturele centra en multifunctionele zalen ten behoeve van culturele activiteiten;90;90
58;91.0;R;R;2.0;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Bibliotheken, archieven, musea en overige culturele activiteiten;91;91
317;910.0;R;91;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Bibliotheken, archieven, musea en overige culturele activiteiten;91;91
910;9101.0;R;910;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Bibliotheken en archieven;91;91
1825;91011.0;R;9101;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Bibliotheken,mediatheken en ludotheken;91;91
1826;91012.0;R;9101;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Openbare archieven;91;91
911;9102.0;R;910;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Musea;91;91
1827;91020.0;R;9102;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Musea;91;91
912;9103.0;R;910;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Exploitatie van monumenten en dergelijke toeristenattracties;91;91
1828;91030.0;R;9103;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Exploitatie van monumenten en dergelijke toeristenattracties;91;91
913;9104.0;R;910;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Botanische tuinen, dierentuinen en natuurreservaten;91;91
1829;91041.0;R;9104;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Botanische tuinen en dierentuinen;91;91
1830;91042.0;R;9104;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Beheer en instandhouding van natuurgebieden;91;91
59;92.0;R;R;2.0;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Loterijen en kansspelen;92;92
318;920.0;R;92;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Loterijen en kansspelen;92;92
914;9200.0;R;920;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Loterijen en kansspelen;92;92
1831;92000.0;R;9200;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Loterijen en kansspelen;92;92
60;93.0;R;R;2.0;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Sport, ontspanning en recreatie;93;93
319;931.0;R;93;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Sport;93;93
915;9311.0;R;931;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Exploitatie van sportaccommodaties;93;93
1832;93110.0;R;9311;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Exploitatie van sportaccommodaties;93;93
916;9312.0;R;931;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Sportclubs;93;93
1833;93121.0;R;9312;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Activiteiten van voetbalclubs;93;93
1834;93122.0;R;9312;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Activiteiten van tennisclubs;93;93
1835;93123.0;R;9312;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Activiteiten van overige balsportclubs;93;93
1836;93124.0;R;9312;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Activiteiten van wielerclubs;93;93
1837;93125.0;R;9312;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Activiteiten van vechtsportclubs;93;93
1838;93126.0;R;9312;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Activiteiten van watersportclubs;93;93
1839;93127.0;R;9312;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Activiteiten van paardensportclubs;93;93
1840;93128.0;R;9312;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Activiteiten van atletiekclubs;93;93
1841;93129.0;R;9312;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Activiteiten van overige sportclubs;93;93
917;9313.0;R;931;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Fitnesscentra;93;93
1842;93130.0;R;9313;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Fitnesscentra;93;93
918;9319.0;R;931;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Overige sport;93;93
1843;93191.0;R;9319;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Activiteiten van sportbonden en -federaties;93;93
1844;93192.0;R;9319;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Zelfstandig werkende sportbeoefenaaars;93;93
1845;93199.0;R;9319;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Overige sportactiviteiten, n.e.g.;93;93
320;932.0;R;93;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Ontspanning en recreatie;93;93
919;9321.0;R;932;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Kermisattracties en pret- en themaparken;93;93
1846;93211.0;R;9321;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Exploitatie van kermisattracties;93;93
1847;93212.0;R;9321;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Exploitatie van pret- en themaparken;93;93
920;9329.0;R;932;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Overige ontspanning en recreatie;93;93
1848;93291.0;R;9329;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Exploitatie van snooker- en biljartenzalen;93;93
1849;93292.0;R;9329;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Exploitatie van recreatiedomeinen;93;93
1850;93299.0;R;9329;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Overige recreatie- en ontspanningsactiviteiten, n.e.g.;93;93
61;94.0;S;S;2.0;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Verenigingen;94;94
321;941.0;S;94;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Bedrijfs-, werkgevers- en beroepsorganisaties;94;94
921;9411.0;S;941;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Bedrijfs- en werkgeversorganisaties;94;94
1851;94110.0;S;9411;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Bedrijfs- en werkgeversorganisaties;94;94
922;9412.0;S;941;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Beroepsorganisaties;94;94
1852;94120.0;S;9412;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Beroepsorganisaties;94;94
322;942.0;S;94;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Vakverenigingen;94;94
923;9420.0;S;942;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Vakverenigingen;94;94
1853;94200.0;S;9420;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Vakverenigingen;94;94
323;949.0;S;94;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Overige verenigingen;94;94
924;9491.0;S;949;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Religieuze organisaties;94;94
1854;94910.0;S;9491;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Religieuze organisaties;94;94
925;9492.0;S;949;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Politieke organisaties;94;94
1855;94920.0;S;9492;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Politieke organisaties;94;94
926;9499.0;S;949;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Overige verenigingen, n.e.g.;94;94
1856;94991.0;S;9499;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Verenigingen op het vlak van jeugdwerk;94;94
1857;94992.0;S;9499;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Verenigingen en bewegingen voor volwassenen;94;94
1858;94993.0;S;9499;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Verenigingen op het vlak van ziektepreventie en gezondheidsbevordering;94;94
1859;94994.0;S;9499;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Verenigingen op het vlak van milieu en mobiliteit;94;94
1860;94995.0;S;9499;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Verenigingen op het vlak van ontwikkelingssamenwerking;94;94
1861;94999.0;S;9499;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Overige verenigingen, n.e.g.;94;94
62;95.0;S;S;2.0;OTHER SERVICES;OTHER SERVICES;Reparatie van computers en consumentenartikelen;95;95
